title,date,price,is_discounted,locals,surface,bathrooms,floor
"Trilocale via Giuseppe Barbaroux 10, Quadrilatero Romano, Torino",06/12/2022,€ 175.000,0,3,81 m²,1,3
"Trilocale via Giosuè Borsi 91, Lucento, Torino",07/11/2022,€ 105.000,0,3,74 m²,1,4
"Monolocale corso Vittorio Emanuele II 100, Cittadella, Torino",29/12/2022,€ 190.000,0,1,55 m²,1,1
"Trilocale via Pietro Micca 21, Piazza Solferino, Torino",28/12/2022,€ 520.000,0,3,145 m²,1,2
"Trilocale Strada del Fortino 38, Aurora, Torino",28/11/2022,€ 149.000,0,3,74 m²,2,1
"Bilocale via Bernardino Luini 55, Madonna di Campagna, Torino",14/12/2022,€ 65.000,0,2,55 m²,1,2
"Appartamento ottimo stato, primo piano, Campidoglio, Torino",22/11/2022,€ 348.000,0,5,145 m²,2,1
"Quadrilocale via Maria Musso Ferraris 1, Parella, Torino",28/11/2022,€ 239.000,0,4,114 m²,2,1
"Trilocale via Monte Cengio 16/15, Mirafiori Sud - Strada del Drosso, Torino",12/10/2022,€ 85.000,0,3,80 m²,1,2
"Trilocale via Gaspare Saccarelli 5, San Donato, Torino",02/12/2022,€ 189.000,0,3,90 m²,2,R
"Bilocale via Cortemilia 16, Nizza Millefonti, Torino",03/01/2023,€ 115.000,0,2,55 m²,1,1
"Quadrilocale buono stato, secondo piano, Cavoretto, Torino",13/12/2022,€ 450.000,0,4,155 m²,2,2
"Trilocale piazza Santa Giulia 10, Vanchiglia, Torino",19/04/2022,€ 189.000,0,3,78 m²,1,2
"Trilocale corso Giovanni Agnelli 109, Santa Rita, Torino",03/01/2023,€ 169.000,0,3,90 m²,1,5
"Quadrilocale via Giovanni Roveda 30, Mirafiori Sud - Strada del Drosso, Torino",03/06/2022,€ 87.000,0,4,110 m²,1,6
"Trilocale Strada delle Cacce 38, Mirafiori Sud - Onorato Vigliani, Torino",22/12/2022,€ 130.000,0,3,65 m²,1,1
"Trilocale via Goito 17, San Salvario - Baretti, Torino",14/12/2022,€ 129.000,1,3,85 m²,1,1
"Appartamento piazza Vittorio Veneto, Giardini Reali, Torino",30/12/2022,€ 810.000,0,5+,229 m²,2,
"Bilocale corso Belgio 79, Vanchiglietta, Torino",05/10/2022,€ 129.000,0,2,62 m²,1,6
"Bilocale via RIBET 9, San Secondo, Torino",30/12/2022,Prezzo su richiesta,0,2,96 m²,1,
"Quadrilocale via San Francesco d'assisi, Piazza Solferino, Torino",06/12/2022,€ 460.000,0,4,128 m²,2,1
"Appartamento via Isonzo 123/13c, San Paolo, Torino",01/07/2022,€ 370.000,0,5,130 m²,2,2
"Appartamento via Bainsizza, Santa Rita, Torino",30/12/2022,Prezzo su richiesta,0,5+,237 m²,3,2
"Quadrilocale corso Chieti 25, Vanchiglietta, Torino",16/12/2022,€ 258.000,0,4,110 m²,1,6
"Attico via Cirenaica 18, Pozzo Strada, Torino",19/12/2022,€ 198.000,0,2,84 m²,1,6
"Trilocale corso Re Umberto, Crocetta, Torino",22/11/2022,€ 198.000,0,3,80 m²,2,2
"Trilocale ottimo stato, terzo piano, Parella, Torino",15/11/2022,€ 183.000,0,3,80 m²,1,3
"Villa bifamiliare, nuova, 221 m², Barca, Torino",30/12/2022,Prezzo su richiesta,0,5,221 m²,2,
"Appartamento Strada del Drosso, 164, Mirafiori Sud - Strada del Drosso, Torino",19/12/2022,€ 105.000,0,5,125 m²,2,1
"Appartamento corso Enrico Tazzoli 202, Centro Europa, Torino",28/12/2022,€ 255.000,0,5+,160 m²,2,8
"Trilocale via Conte di Roccavione 76, Borgo Vittoria, Torino",08/11/2022,€ 125.000,0,3,85 m²,1,3
"Bilocale via Errico Giachino 24, Borgo Vittoria, Torino",08/12/2022,€ 32.000,0,2,50 m²,1,3
"Bilocale via Challant 18, Pozzo Strada, Torino",02/11/2022,€ 98.000,0,2,68 m²,1,1
"Mansarda via Saluzzo 43, San Salvario - Dante, Torino",28/12/2022,€ 187.000,0,2,56 m²,1,5
Palazzo - Edificio in Vendita,12/10/2022,€ 980.000,0,700 m²,1,,
"Trilocale via Don Murialdo 48, Pozzo Strada, Torino",23/11/2022,€ 129.000,0,3,70 m²,1,1
"Trilocale via delle Pervinche 50/D, Le Vallette, Torino",01/08/2022,€ 85.000,0,3,83 m²,1,4
"Bilocale via Loano, Mirafiori Sud - Onorato Vigliani, Torino",18/11/2022,€ 130.000,0,2,65 m²,1,5
"Attico ottimo stato, 100 m², Santa Rita, Torino",04/12/2021,€ 260.000,0,4,100 m²,1,7
"Bilocale via Coazze 26, Cit Turin, Torino",18/11/2022,€ 115.000,0,2,63 m²,1,3
"Appartamento via Bianzè 33, Campidoglio, Torino",27/10/2022,€ 255.000,0,5+,135 m²,2,R
"Appartamento corso Rodolfo Montevecchio, Crocetta, Torino",30/11/2022,€ 980.000,0,5+,268 m²,3+,
"Trilocale buono stato, terzo piano, Parella, Torino",27/04/2022,€ 128.000,0,3,70 m²,1,3
"Appartamento corso Belgio 164, Vanchiglietta, Torino",21/12/2022,€ 215.000,0,5,90 m²,1,7
"Trilocale nuovo, secondo piano, Cavoretto, Torino",19/01/2022,€ 275.000,0,3,78 m²,1,2
"Trilocale via Podgora 4, Mirafiori Nord, Torino",15/12/2022,€ 175.000,0,3,80 m²,2,1
Palazzo - Edificio in Vendita,29/11/2022,€ 329.000,0,344 m²,3+,,
"Appartamento ottimo stato, primo piano, Cit Turin, Torino",16/05/2022,€ 495.000,0,5+,218 m²,2,1
"Bilocale via Mottarone 15, Barriera di Milano, Torino",23/09/2022,€ 39.000,0,2,54 m²,1,2
"Appartamento corso Francia 339, Pozzo Strada, Torino",29/11/2022,€ 390.000,0,183 m²,2,,
"Bilocale via Bari 2, Don Bosco, Torino",23/12/2022,€ 75.000,1,2,70 m²,1,1
"Appartamento via 4 Marzo 7, Quadrilatero Romano, Torino",13/12/2022,€ 550.000,0,5,160 m²,2,3
"Trilocale via Pietrino Belli 62, Parella, Torino",17/10/2022,€ 85.000,0,3,71 m²,1,1
"Bilocale corso Trapani 181, San Paolo, Torino",30/12/2022,€ 98.000,0,2,60 m²,1,R
"Trilocale corso Principe Eugenio 4, San Donato, Torino",10/11/2022,€ 215.000,0,3,90 m²,1,4
"Bilocale via Villa Giusti 51, Pozzo Strada, Torino",21/12/2022,€ 45.500,0,2,50 m²,1,4
"Bilocale via Fratelli Giuseppe e Antonio Carle 5, Crocetta, Torino",03/10/2022,€ 109.000,0,2,47 m²,1,
"Quadrilocale via Pallanza 17, Vanchiglietta, Torino",03/01/2023,€ 169.000,0,4,100 m²,1,R
"Trilocale via Lombardore, 10, Barriera di Milano, Torino",14/12/2022,€ 67.000,0,3,88 m²,1,T
"Bilocale via Francesco Cigna 4, Aurora, Torino",07/12/2022,€ 96.000,0,2,62 m²,1,1
"Quadrilocale via MOROZZO 18, San Paolo, Torino",05/11/2022,€ 275.000,0,4,127 m²,2,1 - 2
"Appartamento ottimo stato, Crocetta, Torino",28/12/2022,€ 1.120.000,0,5+,250 m²,3,3
"Quadrilocale corso Svizzera 123, Lucento, Torino",28/12/2022,€ 217.000,0,4,113 m²,2,R
Palazzo - Edificio in Vendita,14/04/2022,€ 2.500.000,0,5.000 m²,3+,1,
"Trilocale buono stato, quarto piano, Vanchiglietta, Torino",10/11/2022,€ 289.000,0,3,90 m²,2,4
"Attico Strada Antica di Collegno 190/10, Parella, Torino",25/10/2022,€ 450.000,0,4,150 m²,2,5
"Quadrilocale via Cossila 7, Vanchiglietta, Torino",23/11/2022,€ 118.000,0,4,99 m²,1,R
"Trilocale via Tunisi 68/6, Lingotto, Torino",26/11/2022,€ 128.000,0,3,80 m²,1,1
"Appartamento ottimo stato, primo piano, Quadrilatero Romano, Torino",24/11/2022,€ 750.000,0,5+,234 m²,3,1
"Trilocale buono stato, quinto piano, Rebaudengo, Torino",27/12/2022,€ 99.000,1,3,80 m²,1,5
"Terratetto plurifamiliare 375 m², da ristrutturare, Santa Rita, Torino",24/11/2022,€ 520.000,0,5+,375 m²,,
"Terratetto unifamiliare Strada della Pronda 85/1, Pozzo Strada, Torino",19/10/2022,€ 495.000,0,1,430 m²,,
"Villa unifamiliare, ottimo stato, 400 m², Madonna del Pilone, Torino",29/12/2022,€ 1.650.000,0,5+,400 m²,3,
"Quadrilocale ottimo stato, San Donato, Torino",22/11/2022,€ 350.000,0,4,100 m²,,
"Bilocale via Chiesa della Salute 103, Borgo Vittoria, Torino",28/12/2022,€ 42.000,0,2,46 m²,1,3
"Quadrilocale via Val della Torre 23, Lucento, Torino",30/11/2022,€ 187.000,0,4,102 m²,2,7
"Trilocale piazza Giovanni Bottesini 11, Barriera di Milano, Torino",06/12/2022,€ 65.000,0,3,75 m²,1,1
"Trilocale corso Giulio Cesare 3D, Aurora, Torino",12/12/2022,€ 149.000,0,3,80 m²,1,2
"Trilocale via Rubiana, 50, Pozzo Strada, Torino",03/01/2023,€ 269.000,0,3,65 m²,1,4
"Quadrilocale via Rubiana, 50, Pozzo Strada, Torino",03/01/2023,€ 449.000,0,4,135 m²,2,1
"Quadrilocale via Rubiana, 50, Pozzo Strada, Torino",03/01/2023,€ 449.000,0,4,135 m²,2,2
"Trilocale via Villar 10, Borgo Vittoria, Torino",18/11/2022,€ 55.000,0,3,70 m²,1,3
"Monolocale via Valdieri 32, Cenisia, Torino",27/10/2022,€ 95.000,0,1,40 m²,1,3
"Monolocale via Cesana 11, Cenisia, Torino",27/10/2022,€ 105.000,0,1,47 m²,1,5
"Bilocale via Cavour 9, Via Roma, Torino",02/12/2022,€ 250.000,0,2,50 m²,1,3
"Monolocale via Cesana 11, Cenisia, Torino",27/10/2022,€ 128.000,0,1,55 m²,1,2
"Bilocale Galleria Enzo Tortora 21, Piazza Solferino, Torino",23/03/2022,€ 250.000,0,2,73 m²,1,3
"Monolocale via Cesana 11, Cenisia, Torino",27/10/2022,€ 110.000,0,1,34 m²,1,2
"Bilocale via Cavour 9, Via Roma, Torino",02/12/2022,€ 260.000,0,2,54 m²,1,3
"Bilocale via Cavour 9, Via Roma, Torino",02/12/2022,€ 240.000,0,2,50 m²,1,3
"Monolocale via Valdieri 32, Cenisia, Torino",27/10/2022,€ 85.000,0,1,40 m²,1,3
"Quadrilocale via Gubbio 93, Madonna di Campagna, Torino",15/04/2022,€ 199.000,0,4,88 m²,2,3
"Quadrilocale Strada Mongreno 329, Superga, Torino",05/10/2022,€ 552.000,0,4,115 m²,2,2
"Trilocale via San Massimo 9, Via della Rocca, Torino",13/12/2022,€ 192.000,0,3,56 m²,1,4
"Appartamento via Verdi 12, Giardini Reali, Torino",29/12/2022,€ 495.500,0,5,141 m²,2,1
"Appartamento Strada Mongreno 329, Superga, Torino",05/10/2022,€ 636.000,0,5,127 m²,2,2
"Monolocale via Valdieri 32, Cenisia, Torino",27/10/2022,€ 89.000,0,1,40 m²,1,2
"Quadrilocale corso Galileo Ferraris 82, Crocetta, Torino",13/12/2022,€ 385.000,0,4,173 m²,3,R
"Appartamento via Cavour 9, Via Roma, Torino",18/11/2022,€ 1.010.000,0,5+,200 m²,3+,3
"Bilocale via Cesana 11, Cenisia, Torino",11/11/2022,€ 80.000,0,2,41 m²,1,2
"Monolocale via Cesana 11, Cenisia, Torino",27/10/2022,€ 115.000,0,1,47 m²,1,6
"Quadrilocale via Cavour 9, Via Roma, Torino",16/12/2022,€ 500.000,0,4,104 m²,2,3
"Bilocale via Cavour 9, Via Roma, Torino",02/12/2022,€ 260.000,0,2,50 m²,1,3
"Bilocale Strada Mongreno 329, Superga, Torino",05/10/2022,€ 716.000,0,2,132 m²,1,3
"Quadrilocale via Gubbio 93, Madonna di Campagna, Torino",29/11/2022,€ 195.000,0,4,88 m²,2,1
"Appartamento via Verdi 12, Giardini Reali, Torino",27/12/2022,€ 530.500,0,5,167 m²,2,4
"Appartamento Strada Mongreno 329, Superga, Torino",05/10/2022,€ 1.195.000,0,5,255 m²,3,
"Villa a schiera Strada Mongreno 329, Superga, Torino",05/10/2022,€ 595.000,0,4,120 m²,2,
"Quadrilocale Strada Mongreno 329, Superga, Torino",05/10/2022,€ 946.000,0,4,167 m²,2,3
"Villa unifamiliare Strada Mongreno 329, Superga, Torino",18/11/2022,€ 1.427.000,0,4,276 m²,2,
"Appartamento via Verdi 12, Giardini Reali, Torino",27/12/2022,€ 545.500,0,5,184 m²,2,2
"Monolocale via Cesana 11, Cenisia, Torino",27/10/2022,€ 89.000,0,1,42 m²,1,4
"Bilocale via Valdieri 32, Cenisia, Torino",11/11/2022,€ 78.000,0,2,43 m²,1,3
"Trilocale Strada Mongreno 329, Superga, Torino",05/10/2022,€ 415.000,0,3,100 m²,2,T
"Trilocale corso Racconigi 138 Bis, San Paolo, Torino",02/12/2022,€ 168.000,0,3,70 m²,1,3
"Monolocale via Cesana 11, Cenisia, Torino",27/10/2022,€ 105.000,0,1,46 m²,1,5
"Quadrilocale corso Matteotti 37, Cittadella, Torino",29/12/2022,€ 630.000,0,4,188 m²,2,2
"Appartamento via Evangelista Torricelli 48, Crocetta, Torino",29/12/2022,€ 725.000,0,5,225 m²,3,2
"Trilocale via Saluzzo 59, San Salvario - Dante, Torino",18/10/2022,€ 200.000,0,3,80 m²,1,T
"Trilocale via Borgaro 110, Madonna di Campagna, Torino",11/11/2022,€ 169.000,0,3,96 m²,2,5
"Appartamento corso Matteotti 37, Cittadella, Torino",26/05/2022,€ 1.350.000,0,5+,420 m²,3,2
"Bilocale via Cesana 11, Cenisia, Torino",27/10/2022,€ 135.000,0,2,61 m²,1,5
"Trilocale via Borgaro 110, Madonna di Campagna, Torino",21/11/2022,€ 138.000,0,3,85 m²,1,5
"Loft via Saluzzo 59, San Salvario - Dante, Torino",27/10/2022,€ 180.000,0,2,67 m²,1,T
"Trilocale corso Siracusa 25, Santa Rita, Torino",21/09/2022,€ 149.000,0,3,75 m²,1,6
"Bilocale via Saluzzo 59, San Salvario - Dante, Torino",18/10/2022,€ 110.000,0,2,41 m²,1,T
"Appartamento via Fidia 12, Pozzo Strada, Torino",19/05/2022,€ 320.000,0,5,180 m²,3,3
"Quadrilocale via Fidia 12, Pozzo Strada, Torino",19/05/2022,€ 191.000,0,4,108 m²,2,2
"Trilocale corso Francia 123, Cit Turin, Torino",03/11/2022,€ 349.000,0,3,180 m²,2,
"Quadrilocale via Gubbio 93, Madonna di Campagna, Torino",29/12/2022,€ 225.000,0,4,108 m²,2,5
"Trilocale via Damiano Chiesa 43, Torino",05/08/2021,€ 185.000,0,3,79 m²,1,M
"Trilocale via Damiano Chiesa 43, Torino",05/08/2021,€ 215.000,0,3,92 m²,2,M
"Trilocale via Damiano Chiesa 43, Torino",05/08/2021,€ 228.200,0,3,82 m²,1,M
"Quadrilocale via Damiano Chiesa 43, Torino",05/08/2021,€ 252.450,0,4,94 m²,2,M
"Bilocale corso Francia 99, Torino",15/11/2021,€ 82.000,0,2,40 m²,2,
"Attico corso Francia 99, Torino",15/11/2021,€ 112.500,0,3,40 m²,2,
"Loft corso Francia 99, Torino",15/11/2021,€ 130.000,0,3,55 m²,1,T
"Loft via Matteo Pescatore 12, Giardini Reali, Torino",18/05/2022,€ 380.000,0,4,110 m²,2,T
"Bilocale via CAPRERA 37, Santa Rita, Torino",28/10/2022,€ 125.000,0,2,70 m²,1,R
"Trilocale via Baveno 35/B, Parella, Torino",25/11/2022,€ 185.000,0,3,95 m²,1,1
"Terratetto unifamiliare via Zumaglia 60, Parella, Torino",30/11/2022,€ 88.000,0,2,50 m²,1,
"Attico via Desana 11, Barriera di Milano, Torino",29/06/2022,€ 184.000,0,5,136 m²,2,5
"Quadrilocale via Ludovico Bellardi 23, Parella, Torino",30/12/2022,€ 145.000,0,4,90 m²,1,R
"Bilocale via Sette Comuni 48, Mirafiori Sud - Onorato Vigliani, Torino",02/01/2023,€ 49.000,0,2,50 m²,1,5
"Appartamento corso Giulio Cesare, Rebaudengo, Torino",14/10/2022,€ 115.000,0,5,120 m²,1,4
"Bilocale Strada Basse di Dora 31/B, Parella, Torino",28/05/2022,€ 73.000,0,2,54 m²,1,3
"Bilocale corso San Maurizio 51, Vanchiglia, Torino",03/01/2023,€ 156.000,0,2,60 m²,1,T
"Trilocale via Zumaglia 77, Parella, Torino",30/12/2022,€ 90.000,0,3,70 m²,1,1
"Quadrilocale corso Racconigi 140, San Paolo, Torino",13/12/2022,€ 199.000,0,4,85 m²,2,T
"Quadrilocale via Lauro Rossi 32, Barriera di Milano, Torino",16/12/2022,€ 115.000,0,4,110 m²,1,3
"Bilocale via Genova 242, Nizza Millefonti, Torino",16/11/2022,€ 93.000,0,2,60 m²,1,5
"Bilocale corso Duca degli Abruzzi 76, Crocetta, Torino",29/12/2022,€ 139.000,0,2,49 m²,1,R
"Appartamento corso Monte Grappa 37, Parella, Torino",02/12/2022,€ 330.000,0,5,130 m²,1,6
"Trilocale via Monastir 51, Mirafiori Sud - Onorato Vigliani, Torino",02/01/2023,€ 98.000,0,3,90 m²,1,4
"Trilocale via Mongrando 37, Vanchiglietta, Torino",03/01/2023,€ 129.000,0,3,70 m²,1,2
"Trilocale via Alfredo Oriani 18, Lucento, Torino",07/12/2022,€ 99.000,0,3,75 m²,1,T
"Bilocale corso San Maurizio, Giardini Reali, Torino",05/12/2022,€ 139.000,0,2,36 m²,1,3
"Appartamento via Giovanni Servais 112, Parella, Torino",22/12/2022,€ 249.000,0,5,130 m²,2,1
"Quadrilocale via Lombriasco 8, Cenisia, Torino",26/12/2022,€ 175.000,0,4,97 m²,1,1
"Bilocale via Borgosesia 72, Parella, Torino",25/11/2022,€ 54.000,0,2,50 m²,1,4
"Monolocale via Ormea 164, San Salvario - Dante, Torino",27/12/2022,€ 64.000,0,1,25 m²,1,1
"Bilocale via slataper 37, Lucento, Torino",07/12/2022,€ 69.000,0,2,55 m²,1,2
"Quadrilocale corso Monte Cucco 62, Pozzo Strada, Torino",13/10/2022,€ 239.000,0,4,110 m²,1,8
"Appartamento corso Filippo Brunelleschi 91/B, Pozzo Strada, Torino",09/12/2022,€ 315.000,0,5,150 m²,2,2
"Trilocale via Don Luigi Orione 7, San Paolo, Torino",26/09/2022,€ 165.000,0,3,83 m²,1,R
"Quadrilocale via Onorato Vigliani 87/8, Mirafiori Sud - Onorato Vigliani, Torino",02/01/2023,€ 209.000,0,4,110 m²,2,3
"Appartamento corso Monte Cucco 123, Pozzo Strada, Torino",26/11/2022,€ 359.000,0,5+,145 m²,2,8
"Trilocale corso COSENZA 40, Santa Rita, Torino",30/09/2022,€ 185.000,0,3,80 m²,1,7
"Bilocale via Felice Briccarello 4, Santa Rita, Torino",10/12/2022,€ 85.000,0,2,63 m²,1,5
"Bilocale via Monastir 10, Mirafiori Sud - Onorato Vigliani, Torino",02/01/2023,€ 95.000,0,2,60 m²,1,2
"Trilocale via Romagnano 4, Parella, Torino",25/11/2022,€ 139.000,0,3,85 m²,1,3
"Trilocale via Francesco Cigna 63, Aurora, Torino",17/11/2022,€ 159.000,0,3,100 m²,1,1
"Quadrilocale via Rosario di Santa Fè, 27, 10134 Torino Italia, Lingotto, Torino",20/12/2022,€ 185.000,0,4,97 m²,1,1
"Appartamento Strada del Ponte Verde 37/5, Colle della Maddalena, Torino",02/01/2023,€ 479.000,0,5+,204 m²,3,1
"Trilocale via Gorizia 167, Santa Rita, Mirafiori Nord, Torino",13/12/2022,€ 128.000,0,3,80 m²,1,1
"Quadrilocale Strada del Portone, Mirafiori Sud - Strada del Drosso, Torino",14/12/2022,€ 189.000,1,4,90 m²,2,9
"Bilocale via Somalia 26, Mirafiori Sud - Onorato Vigliani, Torino",08/11/2022,€ 64.000,0,2,60 m²,1,2
"Monolocale via Giuseppe Baretti 36, San Salvario - Baretti, Torino",18/11/2022,€ 69.000,0,1,35 m²,1,R
"Trilocale via venalzio 6/B, Parella, Torino",29/12/2022,€ 210.000,0,3,100 m²,1,1
"Quadrilocale via Giacinto Pacchiotti 81, Parella, Torino",23/12/2022,€ 230.000,0,4,100 m²,1,1
"Quadrilocale via Clemente Damiano Priocca 10, Aurora, Torino",07/11/2022,€ 169.000,0,4,98 m²,1,
"Trilocale largo Cardinale Guglielmo Massaia 54, Borgo Vittoria, Torino",03/01/2023,€ 85.000,0,3,83 m²,1,8
"Bilocale via Assisi 26, Madonna di Campagna, Torino",07/12/2022,€ 59.000,0,2,50 m²,1,2
"Trilocale via Sommacampagna 9, Gran Madre - Crimea, Torino",02/01/2023,€ 329.000,0,3,83 m²,1,1
"Quadrilocale corso AGNELLI 130, Mirafiori Nord, Torino",17/10/2022,€ 159.000,0,4,114 m²,2,1
"Trilocale via Crevacuore 8, Parella, Torino",30/12/2022,€ 119.000,0,3,65 m²,1,T
"Trilocale via Domodossola 55, Parella, Torino",25/11/2022,€ 80.000,0,3,80 m²,2,T
"Bilocale via MONFALCONE 132, Santa Rita, Torino",23/12/2022,€ 89.000,0,2,52 m²,1,6
"Bilocale via Giacinto Pacchiotti 5/B, Parella, Torino",07/12/2022,€ 79.000,0,2,55 m²,1,3
"Trilocale via Monginevro 203, Pozzo Strada, Torino",28/10/2022,€ 165.000,0,3,80 m²,1,2
"Trilocale corso Monte Grappa 74, Parella, Torino",02/12/2022,€ 119.000,0,3,75 m²,1,2
"Bilocale via Eusebio Bava 36, Vanchiglia, Torino",03/01/2023,€ 89.000,0,2,55 m²,2,T
"Bilocale via Spalato 76, San Paolo, Torino",17/06/2022,€ 75.000,0,2,45 m²,1,6
"Trilocale via Magenta 56, Crocetta, Torino",13/12/2022,€ 315.000,0,3,80 m²,2,4
"Quadrilocale via Eusebio Bava 28, Vanchiglia, Torino",03/01/2023,€ 249.000,0,4,111 m²,2,3
"Attico via Gravere 29, Parella, Torino",30/12/2022,€ 265.000,0,4,136 m²,2,5 - 6
"Trilocale corso Francia 268, Parella, Torino",01/01/2023,€ 215.000,0,3,95 m²,1,2
"Quadrilocale corso Canonico Giuseppe Allamano, Città Giardino, Torino",16/06/2022,€ 199.000,0,4,110 m²,1,1
"Monolocale via Ludovico Bellardi 115, Parella, Torino",22/11/2022,€ 29.000,0,1,30 m²,1,6
"Quadrilocale corso Giovanni Agnelli 130, Mirafiori Nord, Torino",13/10/2022,€ 159.000,0,4,114 m²,2,1
"Bilocale via Sette Comuni 50, Mirafiori Sud - Onorato Vigliani, Torino",28/11/2022,€ 70.000,0,2,55 m²,1,2
"Quadrilocale via Fratelli de Maistre 9, Mirafiori Sud - Onorato Vigliani, Torino",03/01/2023,€ 89.000,0,4,100 m²,2,3
"Bilocale via vittoria, 43, Borgo Vittoria, Torino",13/12/2022,€ 65.000,0,2,50 m²,1,5
"Quadrilocale via Governolo 6, San Secondo, Torino",13/12/2022,€ 195.000,0,4,101 m²,1,1
"Appartamento via Pavone 5, Borgo Vittoria, Torino",05/10/2022,€ 123.000,0,5,155 m²,1,3
"Bilocale via Onorato Vigliani 184, Mirafiori Sud - Onorato Vigliani, Torino",02/01/2023,€ 60.000,1,2,60 m²,1,2
"Bilocale via Ghemme 6, Parella, Torino",25/11/2022,€ 53.000,0,2,45 m²,1,2
"Trilocale via Vipacco 4BIS, Pozzo Strada, Torino",28/12/2022,€ 129.000,0,3,86 m²,1,4
"Quadrilocale corso Bernardino Telesio 121, Parella, Torino",28/12/2022,€ 360.000,0,4,115 m²,2,2
"Loft via Domodossola 49, Parella, Torino",22/12/2022,€ 89.000,0,1,45 m²,1,T
"Monolocale via Santorre di Santarosa 19, Gran Madre - Crimea, Torino",02/01/2023,€ 109.000,0,1,30 m²,1,T
"Bilocale Strada Comunale del Villaretto 204, Falchera, Torino",28/12/2022,€ 69.000,0,2,50 m²,1,2
"Bilocale via Gottardo 37, Rebaudengo, Torino",26/10/2022,€ 60.000,0,2,60 m²,1,5
"Appartamento via Giovanni Bovetti 18, Mirafiori Sud - Onorato Vigliani, Torino",05/12/2022,€ 189.000,0,5+,150 m²,2,3
"Trilocale corso Benedetto Croce 38/10, Mirafiori Sud - Onorato Vigliani, Torino",02/01/2023,€ 124.000,0,3,90 m²,1,2
"Quadrilocale piazza Tommaso Campanella 25, Parella, Torino",25/11/2022,€ 179.000,0,4,95 m²,1,7
"Appartamento via Piedicavallo 20, Parella, Torino",25/11/2022,€ 369.000,0,5+,200 m²,2,3 - 4
"Monolocale via Ormea 164, San Salvario - Dante, Torino",27/12/2022,€ 79.000,0,1,40 m²,1,3
"Trilocale corso Francia 1, Cit Turin, Torino",15/09/2022,€ 169.000,0,3,56 m²,1,2
"Bilocale via Piedicavallo 46, Parella, Torino",25/11/2022,€ 89.000,0,2,45 m²,1,1
"Quadrilocale corso Mediterraneo 136, Crocetta, Torino",23/12/2022,€ 369.000,0,4,112 m²,1,4
"Trilocale via Oglianico 4, Lucento, Torino",03/01/2023,€ 135.000,0,3,75 m²,1,5
"Trilocale via Borgosesia 109, Parella, Torino",01/01/2023,€ 115.000,0,3,80 m²,1,3
"Appartamento corso Filippo Turati 13, San Secondo, Torino",06/12/2022,€ 849.000,0,5+,189 m²,3,9
"Bilocale corso Monte Cucco 120, Pozzo Strada, Torino",18/10/2022,€ 99.000,0,2,60 m²,1,7
"Bilocale piazza Tommaso Campanella 23, Parella, Torino",26/11/2022,€ 89.000,0,2,45 m²,1,T
"Trilocale via Pietro Cossa 18, Parella, Torino",28/12/2022,€ 159.000,0,3,82 m²,1,7
"Quadrilocale via Crevacuore 9, Parella, Torino",12/12/2022,€ 189.000,0,4,100 m²,1,2
"Quadrilocale via Giovanni Arpino 10, Pozzo Strada, Torino",02/01/2023,€ 259.000,0,4,101 m²,1,
"Bilocale corso Regina Margherita 144, Aurora, Torino",16/11/2022,€ 88.000,0,2,45 m²,1,3
